Wall time,Step,Value
1678500636.2548075,29000000,1662.6763916015625
1678500656.8457205,29020000,1661.5794677734375
1678500782.5170574,29140000,1648.6138916015625
1678500794.3840637,29150000,1647.844970703125
1678500824.4790363,29180000,1651.990234375
1678500844.668952,29200000,1642.8621826171875
1678500856.9045632,29210000,1648.2503662109375
1678500876.8451166,29230000,1648.873779296875
1678501075.3986268,29420000,1682.34765625
1678501125.1972294,29470000,1666.2000732421875
1678501158.1451247,29500000,1665.3839111328125
1678501188.2546606,29530000,1654.765869140625
1678501282.4755971,29620000,1644.4326171875
1678501291.7578578,29630000,1649.7269287109375
1678501353.9292042,29690000,1649.8477783203125
1678501374.9006317,29710000,1652.980712890625
1678501382.4830692,29720000,1652.4578857421875
1678501446.9677553,29780000,1646.0057373046875
1678501479.6248946,29810000,1649.557861328125
1678501541.4704835,29870000,1639.287353515625
1678501562.1145663,29890000,1652.1446533203125
1678501583.066532,29910000,1640.6649169921875
1678501614.4849422,29940000,1648.3607177734375
1678501709.4065514,30030000,1648.037841796875
1678501759.4528701,30080000,1641.495849609375
1678501779.856505,30100000,1638.1871337890625
1678501789.6077933,30110000,1640.4810791015625
1678501801.9713664,30120000,1645.1019287109375
1678501915.3834746,30230000,1636.1805419921875
1678502022.5796342,30330000,1635.7073974609375
1678502105.3685348,30410000,1646.56640625
1678502283.7324846,30580000,1640.381591796875
1678502358.7311313,30650000,1643.742431640625
1678502366.4410415,30660000,1643.6983642578125
1678502399.9237554,30690000,1664.67919921875
1678502500.556687,30790000,1646.906982421875
1678502562.8755927,30850000,1649.9088134765625
1678502604.3173323,30890000,1655.3729248046875
1678502659.4342048,30940000,1641.4376220703125
1678502679.6326156,30960000,1648.5435791015625
1678502700.4733326,30980000,1645.927978515625
1678502726.9377522,31000000,1647.4215087890625
1678502748.6331353,31020000,1656.3671875
1678502789.6281602,31060000,1663.4632568359375
1678502797.5679908,31070000,1665.4453125
1678502832.442178,31100000,1648.3050537109375
1678502893.5300758,31160000,1655.3162841796875
1678502913.5033689,31180000,1669.3414306640625
1678502945.2862787,31210000,1671.623779296875
1678503027.0470617,31290000,1676.063232421875
1678503047.5688803,31310000,1680.2423095703125
1678503056.7063954,31320000,1681.7130126953125
1678503070.4617226,31330000,1679.225341796875
1678503152.5179274,31410000,1655.7667236328125
1678503306.420197,31560000,1632.0830078125
1678503326.6216676,31580000,1631.885009765625
1678503347.1757135,31600000,1635.1263427734375
1678503367.1107635,31620000,1647.1341552734375
1678503388.048934,31640000,1649.8392333984375
1678503478.4926565,31730000,1650.7222900390625
1678503520.4705293,31770000,1669.74169921875
1678503650.7820754,31900000,1649.911376953125
1678503693.8340998,31940000,1655.22802734375
1678503890.7385018,32130000,1634.1748046875
1678504043.9662917,32280000,1634.781005859375
1678504052.7373486,32290000,1632.7098388671875
1678504116.3221972,32350000,1643.3233642578125
1678504127.6778033,32360000,1637.7144775390625
1678504149.040978,32380000,1648.4716796875
1678504177.693241,32410000,1635.5704345703125
1678504230.5812268,32460000,1643.9696044921875
1678504258.7975268,32490000,1642.160400390625
1678504271.2806616,32500000,1638.00537109375
